,humidness (t-12),temperature(t-12),precipitation(t-12),sunshine_duration(t-12),humidness (t-11),temperature(t-11),precipitation(t-11),sunshine_duration(t-11),humidness (t-10),temperature(t-10),precipitation(t-10),sunshine_duration(t-10),humidness (t-9),temperature(t-9),precipitation(t-9),sunshine_duration(t-9),humidness (t-8),temperature(t-8),precipitation(t-8),sunshine_duration(t-8),humidness (t-7),temperature(t-7),precipitation(t-7),sunshine_duration(t-7),humidness (t-6),temperature(t-6),precipitation(t-6),sunshine_duration(t-6),humidness (t-5),temperature(t-5),precipitation(t-5),sunshine_duration(t-5),humidness (t-4),temperature(t-4),precipitation(t-4),sunshine_duration(t-4),humidness (t-3),temperature(t-3),precipitation(t-3),sunshine_duration(t-3),humidness (t-2),temperature(t-2),precipitation(t-2),sunshine_duration(t-2),humidness (t-1),temperature(t-1),precipitation(t-1),sunshine_duration(t-1),sunshine_duration(t),sunshine_duration(t+1),sunshine_duration(t+2),sunshine_duration(t+3),sunshine_duration(t+4),sunshine_duration(t+5),sunshine_duration(t+6),sunshine_duration(t+7),sunshine_duration(t+8),sunshine_duration(t+9),sunshine_duration(t+10),sunshine_duration(t+11)
229,0.55932206,0.16666667,0.013941332,0.26308492,0.2542373,0.45833337,0.0026139996,0.6994801,0.38983053,0.6527778,0.060412433,0.69012135,0.30508476,0.79444444,0.09787977,0.83916813,0.62711865,0.875,0.26662797,0.7109186,0.661017,0.9583333,0.3479524,0.49358746,0.67796606,0.9083333,0.14551264,0.66863084,0.74576277,0.7611111,0.37060705,0.4343154,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.5123051,0.75701904,0.71369153,0.8467938,0.58544195,0.61663777,0.7493934,0.5549394,0.66481805,0.09462739,0.38613516,0.620104
230,0.2542373,0.45833337,0.0026139996,0.6994801,0.38983053,0.6527778,0.060412433,0.69012135,0.30508476,0.79444444,0.09787977,0.83916813,0.62711865,0.875,0.26662797,0.7109186,0.661017,0.9583333,0.3479524,0.49358746,0.67796606,0.9083333,0.14551264,0.66863084,0.74576277,0.7611111,0.37060705,0.4343154,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.75701904,0.71369153,0.8467938,0.58544195,0.61663777,0.7493934,0.5549394,0.66481805,0.09462739,0.38613516,0.620104,0.72270364
231,0.38983053,0.6527778,0.060412433,0.69012135,0.30508476,0.79444444,0.09787977,0.83916813,0.62711865,0.875,0.26662797,0.7109186,0.661017,0.9583333,0.3479524,0.49358746,0.67796606,0.9083333,0.14551264,0.66863084,0.74576277,0.7611111,0.37060705,0.4343154,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.71369153,0.8467938,0.58544195,0.61663777,0.7493934,0.5549394,0.66481805,0.09462739,0.38613516,0.620104,0.72270364,0.7972271
232,0.30508476,0.79444444,0.09787977,0.83916813,0.62711865,0.875,0.26662797,0.7109186,0.661017,0.9583333,0.3479524,0.49358746,0.67796606,0.9083333,0.14551264,0.66863084,0.74576277,0.7611111,0.37060705,0.4343154,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.8467938,0.58544195,0.61663777,0.7493934,0.5549394,0.66481805,0.09462739,0.38613516,0.620104,0.72270364,0.7972271,0.8103986
233,0.62711865,0.875,0.26662797,0.7109186,0.661017,0.9583333,0.3479524,0.49358746,0.67796606,0.9083333,0.14551264,0.66863084,0.74576277,0.7611111,0.37060705,0.4343154,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.58544195,0.61663777,0.7493934,0.5549394,0.66481805,0.09462739,0.38613516,0.620104,0.72270364,0.7972271,0.8103986,0.8662045
234,0.661017,0.9583333,0.3479524,0.49358746,0.67796606,0.9083333,0.14551264,0.66863084,0.74576277,0.7611111,0.37060705,0.4343154,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.61663777,0.7493934,0.5549394,0.66481805,0.09462739,0.38613516,0.620104,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978
235,0.67796606,0.9083333,0.14551264,0.66863084,0.74576277,0.7611111,0.37060705,0.4343154,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7493934,0.5549394,0.66481805,0.09462739,0.38613516,0.620104,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972
236,0.74576277,0.7611111,0.37060705,0.4343154,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.5549394,0.66481805,0.09462739,0.38613516,0.620104,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404
237,0.7288136,0.56666666,0.034853328,0.315078,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.66481805,0.09462739,0.38613516,0.620104,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217
238,0.5084746,0.35555556,0.047923326,0.46863082,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.09462739,0.38613516,0.620104,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758
239,0.20338982,0.16388889,0.008451932,0.6551127,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.38613516,0.620104,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634
240,0.35593224,0.16111112,0.0011617776,0.57642984,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.620104,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198
241,0.33898306,0.21388888,0.03252977,0.5123051,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385
242,0.20338982,0.42222223,0.022364218,0.75701904,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406
243,0.42372882,0.60833335,0.10020332,0.71369153,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936
244,0.37288135,0.775,0.10165554,0.8467938,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936,0.789948
245,0.5762712,0.86944443,0.12256754,0.58544195,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936,0.789948,0.9237435
246,0.7118644,0.9222222,0.3119373,0.61663777,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936,0.789948,0.9237435,0.75875217
247,0.7118644,0.91944444,0.23990707,0.7493934,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936,0.789948,0.9237435,0.75875217,0.5095321
248,0.779661,0.7611111,0.2532675,0.5549394,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936,0.789948,0.9237435,0.75875217,0.5095321,0.60277295
249,0.5762712,0.5861111,0.055184435,0.66481805,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936,0.789948,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244
250,0.93220335,0.2777778,0.08597154,0.09462739,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936,0.789948,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824
251,0.7118644,0.18333334,0.0052279993,0.38613516,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.46031198,0.49601385,0.5958406,0.6980936,0.789948,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824,0.70052
252,0.27118647,0.061111122,0.0002904444,0.620104,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.49601385,0.5958406,0.6980936,0.789948,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824,0.70052,0.61143845
253,0.20338982,0.21666667,0.023525998,0.72270364,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.5958406,0.6980936,0.789948,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824,0.70052,0.61143845,0.6010399
254,0.15254235,0.4388889,0.029465586,0.7972271,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.6980936,0.789948,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824,0.70052,0.61143845,0.6010399,0.6031196
255,0.23728812,0.6472222,0.015974442,0.8103986,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.789948,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824,0.70052,0.61143845,0.6010399,0.6031196,0.64748704
256,0.33898306,0.775,0.069706656,0.8662045,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824,0.70052,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822
257,0.5423729,0.8972222,0.21173397,0.6668978,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824,0.70052,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365
258,0.7966102,0.93888885,1.0,0.4207972,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.5095321,0.60277295,0.63154244,0.36325824,0.70052,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633
259,0.7288136,0.94166666,0.22335175,0.6471404,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.60277295,0.63154244,0.36325824,0.70052,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546
260,0.67796606,0.79444444,0.17136219,0.5875217,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.63154244,0.36325824,0.70052,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016
261,0.81355935,0.55,0.20360152,0.31819758,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.36325824,0.70052,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244
262,0.67796606,0.29722223,0.02381644,0.4242634,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.70052,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084
263,0.5762712,0.18611112,0.008451932,0.46031198,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147
264,0.4745763,0.13055556,0.0005808888,0.49601385,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626
265,0.2542373,0.24166667,0.015683997,0.5958406,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622
