,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
38,0.59322035,0.30833334,0.015103108,0.44367418,0.5762712,0.5777778,0.097589314,0.71057194,0.6101695,0.7138889,0.09410399,0.80415946,0.6101695,0.8805555,0.069125764,0.78336227,0.67796606,0.95555556,0.18210864,0.6967071,0.7288136,0.8861111,0.1844322,0.6169844,0.661017,0.7583333,0.12924775,0.41247836,0.45762712,0.5361111,0.011327332,0.49913344,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.84402084,0.7514732,0.9455806,0.842981,0.6942808,0.53691506,0.71854424,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328
39,0.5762712,0.5777778,0.097589314,0.71057194,0.6101695,0.7138889,0.09410399,0.80415946,0.6101695,0.8805555,0.069125764,0.78336227,0.67796606,0.95555556,0.18210864,0.6967071,0.7288136,0.8861111,0.1844322,0.6169844,0.661017,0.7583333,0.12924775,0.41247836,0.45762712,0.5361111,0.011327332,0.49913344,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.7514732,0.9455806,0.842981,0.6942808,0.53691506,0.71854424,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096
40,0.6101695,0.7138889,0.09410399,0.80415946,0.6101695,0.8805555,0.069125764,0.78336227,0.67796606,0.95555556,0.18210864,0.6967071,0.7288136,0.8861111,0.1844322,0.6169844,0.661017,0.7583333,0.12924775,0.41247836,0.45762712,0.5361111,0.011327332,0.49913344,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.9455806,0.842981,0.6942808,0.53691506,0.71854424,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394
41,0.6101695,0.8805555,0.069125764,0.78336227,0.67796606,0.95555556,0.18210864,0.6967071,0.7288136,0.8861111,0.1844322,0.6169844,0.661017,0.7583333,0.12924775,0.41247836,0.45762712,0.5361111,0.011327332,0.49913344,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.842981,0.6942808,0.53691506,0.71854424,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394,1.0
42,0.67796606,0.95555556,0.18210864,0.6967071,0.7288136,0.8861111,0.1844322,0.6169844,0.661017,0.7583333,0.12924775,0.41247836,0.45762712,0.5361111,0.011327332,0.49913344,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.6942808,0.53691506,0.71854424,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394,1.0,0.63396883
43,0.7288136,0.8861111,0.1844322,0.6169844,0.661017,0.7583333,0.12924775,0.41247836,0.45762712,0.5361111,0.011327332,0.49913344,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.53691506,0.71854424,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394,1.0,0.63396883,0.68457544
44,0.661017,0.7583333,0.12924775,0.41247836,0.45762712,0.5361111,0.011327332,0.49913344,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.71854424,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394,1.0,0.63396883,0.68457544,0.7292894
45,0.45762712,0.5361111,0.011327332,0.49913344,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394,1.0,0.63396883,0.68457544,0.7292894,0.6370884
46,0.59322035,0.34166667,0.027592218,0.35355285,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394,1.0,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964
47,0.33898306,0.15833333,0.0020331107,0.36741766,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394,1.0,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374
48,0.55932206,0.0,0.034562882,0.48145577,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.40207973,0.5043328,0.86759096,0.7549394,1.0,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565
49,0.30508476,0.13611111,0.0100203315,0.6890815,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.5043328,0.86759096,0.7549394,1.0,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858
50,0.23728812,0.4,0.025559107,0.84402084,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.86759096,0.7549394,1.0,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858
51,0.30508476,0.5833334,0.053151324,0.7514732,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.7549394,1.0,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465
52,0.59322035,0.74444443,0.10949754,0.9455806,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,1.0,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025
53,0.5254237,0.91944444,0.055184435,0.842981,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581
54,0.661017,1.0,0.1786233,0.6942808,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645
55,0.9152543,0.8916667,0.43711883,0.53691506,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326
56,0.7118644,0.7833333,0.05344177,0.71854424,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858
57,0.67796606,0.5277778,0.10223643,0.4783362,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094
58,0.62711865,0.2611111,0.028173106,0.44194105,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437
59,0.44067794,0.16111112,0.0002904444,0.48942807,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465
60,0.59322035,0.027777776,0.035434216,0.40207973,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465,0.0
61,0.67796606,0.13611111,0.011327332,0.5043328,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465,0.0,0.558059
62,0.15254235,0.38055557,0.02374383,0.86759096,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465,0.0,0.558059,0.49913344
63,0.40677965,0.5777778,0.041823994,0.7549394,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465,0.0,0.558059,0.49913344,0.43674174
64,0.37288135,0.8194445,0.01452222,1.0,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465,0.0,0.558059,0.49913344,0.43674174,0.6169844
65,0.69491524,0.8916667,0.13302353,0.63396883,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465,0.0,0.558059,0.49913344,0.43674174,0.6169844,0.63431543
66,0.779661,0.9361111,0.37351152,0.68457544,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465,0.0,0.558059,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706
67,0.83050853,0.8944444,0.14435087,0.7292894,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.6065858,0.69324094,0.6724437,0.6516465,0.0,0.558059,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936
68,0.67796606,0.7666667,0.026720885,0.6370884,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.69324094,0.6724437,0.6516465,0.0,0.558059,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924
69,0.86440676,0.56111115,0.13273309,0.42772964,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.6724437,0.6516465,0.0,0.558059,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174
70,0.5762712,0.32500002,0.0621551,0.62218374,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.6516465,0.0,0.558059,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168
71,0.33898306,0.11111111,0.008713332,0.45788565,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.0,0.558059,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584
72,0.2542373,0.17777778,0.0100203315,0.6065858,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.558059,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534
73,0.27118647,0.26944447,0.001452222,0.6065858,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515
74,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161
75,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489
